,intersection_id,tollgate_id,time_window,avg_travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hours,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,A,B,C,1,2,3
1933,A,2,2016/8/10 06:00,641.65,1000.0,1004.8,58.0,3.2,33.9,62.0,0.0,6,0,1,0,0,0,0,0,1,0,0,0,1,0
1934,A,2,2016/8/10 09:00,532.45,1000.0,1004.8,102.0,4.5,32.3,73.0,0.0,9,0,1,0,0,0,0,0,1,0,0,0,1,0
1935,A,2,2016/8/10 12:00,588.32,1001.4,1006.2,69.0,1.7,30.2,84.0,0.0,12,0,1,0,0,0,0,0,1,0,0,0,1,0
1936,A,2,2016/8/10 15:00,602.16,1002.6,1007.4,98.0,1.8,29.4,82.0,0.0,15,0,1,0,0,0,0,0,1,0,0,0,1,0
1937,A,2,2016/8/10 18:00,736.26,1002.1,1006.9,84.0,1.4,28.0,86.0,0.0,18,0,1,0,0,0,0,0,1,0,0,0,1,0
1938,A,2,2016/8/10 21:00,496.43,1002.4,1007.2,107.0,0.8,26.8,92.0,0.0,21,0,1,0,0,0,0,0,1,0,0,0,1,0
1939,A,2,2016/8/11 00:00,455.58,1003.7,1008.5,91.0,2.1,30.6,75.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1940,A,2,2016/8/11 03:00,684.7,1003.6,1008.4,58.0,3.6,32.4,64.0,0.0,3,0,0,1,0,0,0,0,1,0,0,0,1,0
1941,A,2,2016/8/11 06:00,554.72,1001.5,1006.3,27.0,3.6,34.2,58.0,0.0,6,0,0,1,0,0,0,0,1,0,0,0,1,0
1942,A,2,2016/8/11 09:00,693.02,1001.4,1006.2,81.0,3.4,32.7,63.0,0.0,9,0,0,1,0,0,0,0,1,0,0,0,1,0
1943,A,2,2016/8/11 12:00,543.15,1002.2,1007.0,73.0,3.0,30.2,79.0,0.0,12,0,0,1,0,0,0,0,1,0,0,0,1,0
1944,A,2,2016/8/11 15:00,641.31,1002.7,1007.5,73.0,2.3,29.7,82.0,0.0,15,0,0,1,0,0,0,0,1,0,0,0,1,0
1945,A,2,2016/8/11 18:00,608.46,1001.7,1006.5,100.0,1.0,29.0,85.0,0.0,18,0,0,1,0,0,0,0,1,0,0,0,1,0
1946,A,2,2016/8/11 21:00,511.46,1001.8,1006.6,88.0,1.5,28.6,88.0,0.0,21,0,0,1,0,0,0,0,1,0,0,0,1,0
1947,A,2,2016/8/12 00:00,289.83,1002.3,1007.1,97.0,2.2,31.6,73.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1948,A,2,2016/8/12 03:00,498.32,1001.6,1006.4,96.0,1.8,32.9,64.0,0.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0
1949,A,2,2016/8/12 06:00,541.57,999.9,1004.7,50.0,2.1,34.2,60.0,0.0,6,0,0,0,1,0,0,0,1,0,0,0,1,0
1950,A,2,2016/8/12 09:00,518.04,998.8,1003.6,76.0,5.3,33.2,69.0,0.0,9,0,0,0,1,0,0,0,1,0,0,0,1,0
1951,A,2,2016/8/12 12:00,594.96,1000.0,1004.8,63.0,3.0,31.1,76.0,0.0,12,0,0,0,1,0,0,0,1,0,0,0,1,0
1952,A,2,2016/8/12 15:00,624.54,1000.6,1005.4,81.0,1.5,30.3,74.0,0.0,15,0,0,0,1,0,0,0,1,0,0,0,1,0
1953,A,2,2016/8/12 18:00,707.5,999.9,1004.7,244.0,0.7,28.4,83.0,0.0,18,0,0,0,1,0,0,0,1,0,0,0,1,0
1954,A,2,2016/8/12 21:00,604.17,1000.2,1005.0,84.0,0.9,27.6,85.0,0.0,21,0,0,0,1,0,0,0,1,0,0,0,1,0
1955,A,2,2016/8/13 00:00,469.39,1001.0,1005.8,77.0,2.4,31.9,68.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1956,A,2,2016/8/13 03:00,453.4,1000.8,1005.6,138.0,2.1,33.5,60.0,0.0,3,0,0,0,0,1,0,0,1,0,0,0,1,0
1957,A,2,2016/8/13 06:00,679.33,998.7,1003.5,137.0,1.4,35.1,58.0,0.0,6,0,0,0,0,1,0,0,1,0,0,0,1,0
1958,A,2,2016/8/13 09:00,476.01,998.1,1002.9,89.0,3.0,33.3,70.0,0.0,9,0,0,0,0,1,0,0,1,0,0,0,1,0
1959,A,2,2016/8/13 12:00,496.51,999.1,1003.9,78.0,2.7,31.6,75.0,0.0,12,0,0,0,0,1,0,0,1,0,0,0,1,0
1960,A,2,2016/8/13 15:00,586.91,1000.0,1004.8,180.0,1.9,30.2,79.0,0.0,15,0,0,0,0,1,0,0,1,0,0,0,1,0
1961,A,2,2016/8/13 18:00,581.57,999.1,1003.9,124.0,1.1,29.2,81.0,0.0,18,0,0,0,0,1,0,0,1,0,0,0,1,0
1962,A,2,2016/8/13 21:00,384.15,999.5,1004.3,194.0,1.2,27.9,85.0,0.0,21,0,0,0,0,1,0,0,1,0,0,0,1,0
1963,A,2,2016/8/14 00:00,248.0,1000.4,1005.2,120.0,1.2,31.6,68.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1964,A,2,2016/8/14 03:00,234.87,999.6,1004.4,40.0,1.4,33.7,57.0,0.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0
1965,A,2,2016/8/14 06:00,546.29,998.1,1002.9,52.0,3.4,35.2,51.0,0.0,6,0,0,0,0,0,1,0,1,0,0,0,1,0
1966,A,2,2016/8/14 09:00,369.48,997.3,1002.1,107.0,1.5,35.3,54.0,0.0,9,0,0,0,0,0,1,0,1,0,0,0,1,0
1967,A,2,2016/8/14 12:00,525.9,999.1,1003.9,66.0,2.3,31.2,74.0,0.0,12,0,0,0,0,0,1,0,1,0,0,0,1,0
1968,A,2,2016/8/14 15:00,448.87,999.5,1004.3,50.0,1.7,30.7,75.0,0.0,15,0,0,0,0,0,1,0,1,0,0,0,1,0
1969,A,2,2016/8/14 18:00,589.8,997.9,1002.7,316.0,1.0,28.8,82.0,0.0,18,0,0,0,0,0,1,0,1,0,0,0,1,0
1970,A,2,2016/8/14 21:00,459.08,997.6,1002.4,222.0,1.3,27.6,85.0,0.0,21,0,0,0,0,0,1,0,1,0,0,0,1,0
1971,A,2,2016/8/15 00:00,566.66,998.8,1003.6,169.0,2.0,30.6,74.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1972,A,2,2016/8/15 03:00,296.13,998.3,1003.1,176.0,1.5,34.0,63.0,0.0,3,0,0,0,0,0,0,1,1,0,0,0,1,0
1973,A,2,2016/8/15 06:00,673.21,996.4,1001.2,94.0,1.5,36.0,52.0,0.0,6,0,0,0,0,0,0,1,1,0,0,0,1,0
1974,A,2,2016/8/15 09:00,624.02,996.0,1000.8,74.0,2.6,35.4,56.0,0.0,9,0,0,0,0,0,0,1,1,0,0,0,1,0
1975,A,2,2016/8/15 12:00,691.01,997.6,1002.4,95.0,2.4,31.7,73.0,0.0,12,0,0,0,0,0,0,1,1,0,0,0,1,0
1976,A,2,2016/8/15 15:00,542.03,997.9,1002.7,60.0,1.7,30.8,77.0,0.0,15,0,0,0,0,0,0,1,1,0,0,0,1,0
1977,A,2,2016/8/15 18:00,618.57,997.0,1001.8,296.0,1.9,29.1,84.0,0.0,18,0,0,0,0,0,0,1,1,0,0,0,1,0
1978,A,2,2016/8/15 21:00,426.22,997.0,1001.8,285.0,1.8,28.3,90.0,0.0,21,0,0,0,0,0,0,1,1,0,0,0,1,0
1979,A,2,2016/8/16 00:00,343.74,998.2,1003.0,356.0,2.0,31.5,74.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1980,A,2,2016/8/16 03:00,381.45,998.2,1003.0,5.0,2.4,33.2,64.0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,1,0
1981,A,2,2016/8/16 06:00,537.65,996.7,1001.5,71.0,3.0,35.8,47.0,0.0,6,1,0,0,0,0,0,0,1,0,0,0,1,0
1982,A,2,2016/8/16 09:00,653.52,996.0,1000.8,73.0,3.8,35.3,53.0,0.0,9,1,0,0,0,0,0,0,1,0,0,0,1,0
1983,A,2,2016/8/16 12:00,587.57,997.1,1001.9,89.0,2.9,32.1,64.0,0.0,12,1,0,0,0,0,0,0,1,0,0,0,1,0
1984,A,2,2016/8/16 15:00,548.51,997.8,1002.6,88.0,2.2,30.2,79.0,0.0,15,1,0,0,0,0,0,0,1,0,0,0,1,0
1985,A,2,2016/8/16 18:00,478.64,997.3,1002.1,57.0,2.1,29.5,83.0,0.0,18,1,0,0,0,0,0,0,1,0,0,0,1,0
1986,A,2,2016/8/16 21:00,378.24,997.5,1002.3,10.0,1.1,29.1,85.0,0.0,21,1,0,0,0,0,0,0,1,0,0,0,1,0
1987,A,2,2016/8/17 00:00,161.53,998.2,1003.0,307.0,1.3,29.5,84.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1988,A,2,2016/8/17 03:00,539.3,997.7,1002.5,321.0,1.8,33.3,67.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0
1989,A,2,2016/8/17 06:00,556.82,996.0,1000.8,100.0,2.9,36.0,51.0,0.0,6,0,1,0,0,0,0,0,1,0,0,0,1,0
1990,A,2,2016/8/17 09:00,537.46,995.5,1000.3,98.0,3.7,34.6,55.0,0.0,9,0,1,0,0,0,0,0,1,0,0,0,1,0
1991,A,2,2016/8/17 12:00,297.61,996.4,1001.2,93.0,2.5,31.7,67.0,0.0,12,0,1,0,0,0,0,0,1,0,0,0,1,0
1992,A,2,2016/8/17 15:00,635.12,997.1,1001.9,70.0,1.5,30.7,73.0,0.0,15,0,1,0,0,0,0,0,1,0,0,0,1,0
1993,A,2,2016/8/17 18:00,515.12,996.7,1001.5,40.0,1.7,29.6,78.0,0.0,18,0,1,0,0,0,0,0,1,0,0,0,1,0
1994,A,2,2016/8/17 21:00,337.08,996.9,1001.7,323.0,1.6,27.9,86.0,0.0,21,0,1,0,0,0,0,0,1,0,0,0,1,0
1995,A,2,2016/8/18 00:00,108.14,997.7,1002.5,184.0,2.3,30.6,75.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1996,A,2,2016/8/18 03:00,434.59,997.4,1002.2,130.0,2.3,34.5,56.0,0.0,3,0,0,1,0,0,0,0,1,0,0,0,1,0
1997,A,2,2016/8/18 06:00,499.68,995.8,1000.5,212.0,3.1,36.7,46.0,0.0,6,0,0,1,0,0,0,0,1,0,0,0,1,0
1998,A,2,2016/8/18 09:00,577.51,995.1,999.9,113.0,4.3,36.5,52.0,0.0,9,0,0,1,0,0,0,0,1,0,0,0,1,0
1999,A,2,2016/8/18 12:00,575.6,996.8,1001.6,85.0,2.9,32.5,70.0,0.0,12,0,0,1,0,0,0,0,1,0,0,0,1,0
2000,A,2,2016/8/18 15:00,565.91,997.4,1002.2,74.0,1.8,31.6,75.0,0.0,15,0,0,1,0,0,0,0,1,0,0,0,1,0
2001,A,2,2016/8/18 18:00,542.83,997.3,1002.0,210.0,0.4,29.9,83.0,0.0,18,0,0,1,0,0,0,0,1,0,0,0,1,0
2002,A,2,2016/8/18 21:00,504.24,997.2,1002.0,241.0,1.6,28.9,88.0,0.0,21,0,0,1,0,0,0,0,1,0,0,0,1,0
2003,A,2,2016/8/19 00:00,384.03,998.5,1003.3,186.0,2.0,31.0,80.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2004,A,2,2016/8/19 03:00,356.12,998.3,1003.0,255.0,1.1,35.4,58.0,0.0,3,0,0,0,1,0,0,0,1,0,0,0,1,0
2005,A,2,2016/8/19 06:00,537.89,997.0,1001.7,156.0,2.1,37.9,43.0,0.0,6,0,0,0,1,0,0,0,1,0,0,0,1,0
2006,A,2,2016/8/19 09:00,521.67,996.8,1001.6,337.0,4.1,34.1,58.0,0.0,9,0,0,0,1,0,0,0,1,0,0,0,1,0
2007,A,2,2016/8/19 12:00,516.26,998.1,1002.9,319.0,1.3,32.0,68.0,0.0,12,0,0,0,1,0,0,0,1,0,0,0,1,0
2008,A,2,2016/8/19 15:00,641.03,999.3,1004.1,335.0,0.9,30.4,77.0,0.0,15,0,0,0,1,0,0,0,1,0,0,0,1,0
2009,A,2,2016/8/19 18:00,645.39,998.9,1003.6,316.0,0.9,29.7,76.0,0.0,18,0,0,0,1,0,0,0,1,0,0,0,1,0
2010,A,2,2016/8/19 21:00,530.0,998.8,1003.6,334.0,1.1,28.6,82.0,0.0,21,0,0,0,1,0,0,0,1,0,0,0,1,0
2011,A,2,2016/8/20 00:00,252.66,999.5,1004.3,194.0,1.9,31.2,72.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2012,A,2,2016/8/20 03:00,596.09,999.3,1004.1,291.0,2.1,35.6,59.0,0.0,3,0,0,0,0,1,0,0,1,0,0,0,1,0
2013,A,2,2016/8/20 06:00,604.84,996.9,1001.6,356.0,2.6,39.0,43.0,0.0,6,0,0,0,0,1,0,0,1,0,0,0,1,0
2014,A,2,2016/8/20 09:00,773.62,997.3,1002.1,338.0,2.3,31.5,71.0,0.0,9,0,0,0,0,1,0,0,1,0,0,0,1,0
2015,A,2,2016/8/20 12:00,525.21,998.6,1003.4,353.0,3.7,31.7,67.0,0.0,12,0,0,0,0,1,0,0,1,0,0,0,1,0
2016,A,2,2016/8/20 15:00,486.5,999.4,1004.2,312.0,3.4,29.5,76.0,0.0,15,0,0,0,0,1,0,0,1,0,0,0,1,0
2017,A,2,2016/8/20 18:00,547.3,998.3,1003.0,269.0,0.7,29.0,78.0,0.0,18,0,0,0,0,1,0,0,1,0,0,0,1,0
2018,A,2,2016/8/20 21:00,404.46,998.8,1003.6,321.0,1.5,28.1,82.0,0.0,21,0,0,0,0,1,0,0,1,0,0,0,1,0
2019,A,2,2016/8/21 00:00,342.84,999.8,1004.6,335.0,2.2,30.3,75.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2020,A,2,2016/8/21 03:00,354.28,999.8,1004.6,318.0,1.9,32.8,67.0,0.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0
2021,A,2,2016/8/21 06:00,482.06,998.4,1003.2,320.0,2.0,34.5,61.0,0.0,6,0,0,0,0,0,1,0,1,0,0,0,1,0
2022,A,2,2016/8/21 09:00,500.57,998.9,1003.7,348.0,4.9,27.0,93.0,27.2,9,0,0,0,0,0,1,0,1,0,0,0,1,0
2023,A,2,2016/8/21 12:00,447.11,1000.0,1004.8,30.0,1.0,27.6,92.0,0.0,12,0,0,0,0,0,1,0,1,0,0,0,1,0
2024,A,2,2016/8/21 15:00,474.86,1000.9,1005.7,321.0,2.1,27.3,93.0,0.0,15,0,0,0,0,0,1,0,1,0,0,0,1,0
2025,A,2,2016/8/21 18:00,520.08,1001.1,1005.9,340.0,1.5,27.3,93.0,0.0,18,0,0,0,0,0,1,0,1,0,0,0,1,0
2026,A,2,2016/8/21 21:00,446.39,1001.7,1006.6,327.0,1.5,27.2,94.0,0.0,21,0,0,0,0,0,1,0,1,0,0,0,1,0
2027,A,2,2016/8/22 00:00,560.77,1002.7,1007.5,46.0,2.9,29.9,80.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2028,A,2,2016/8/22 03:00,346.46,1002.2,1007.0,83.0,2.6,33.8,58.0,0.0,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2029,A,2,2016/8/22 06:00,512.59,1000.9,1005.7,97.0,4.8,34.2,60.0,0.0,6,0,0,0,0,0,0,1,1,0,0,0,1,0
2030,A,2,2016/8/22 09:00,532.69,1000.7,1005.5,81.0,2.0,34.0,58.0,0.0,9,0,0,0,0,0,0,1,1,0,0,0,1,0
2031,A,2,2016/8/22 12:00,503.39,1001.9,1006.7,101.0,2.6,31.2,67.0,0.0,12,0,0,0,0,0,0,1,1,0,0,0,1,0
2032,A,2,2016/8/22 15:00,529.54,1002.5,1007.3,90.0,0.8,29.8,70.0,0.0,15,0,0,0,0,0,0,1,1,0,0,0,1,0
2033,A,2,2016/8/22 18:00,487.49,1001.9,1006.7,239.0,0.5,28.1,84.0,0.0,18,0,0,0,0,0,0,1,1,0,0,0,1,0
2034,A,2,2016/8/22 21:00,309.19,1001.9,1006.7,35.0,0.7,28.0,87.0,0.0,21,0,0,0,0,0,0,1,1,0,0,0,1,0
2035,A,2,2016/8/23 00:00,219.61,1003.0,1007.8,7.0,1.0,30.1,80.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2036,A,2,2016/8/23 03:00,378.94,1002.7,1007.5,264.0,2.5,30.9,73.0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,1,0
2037,A,2,2016/8/23 06:00,499.5,1000.7,1005.5,289.0,1.7,32.9,66.0,0.0,6,1,0,0,0,0,0,0,1,0,0,0,1,0
2038,A,2,2016/8/23 09:00,595.84,999.3,1004.1,94.0,1.2,33.9,54.0,0.0,9,1,0,0,0,0,0,0,1,0,0,0,1,0
2039,A,2,2016/8/23 12:00,526.17,1000.4,1005.2,93.0,3.4,31.8,66.0,0.0,12,1,0,0,0,0,0,0,1,0,0,0,1,0
2040,A,2,2016/8/23 15:00,499.32,1000.9,1005.7,94.0,3.2,29.7,71.0,0.0,15,1,0,0,0,0,0,0,1,0,0,0,1,0
2041,A,2,2016/8/23 18:00,499.28,1000.2,1005.0,99.0,1.9,28.6,79.0,0.0,18,1,0,0,0,0,0,0,1,0,0,0,1,0
2042,A,2,2016/8/23 21:00,394.26,1000.6,1005.4,97.0,1.4,28.2,77.0,0.0,21,1,0,0,0,0,0,0,1,0,0,0,1,0
2043,A,2,2016/8/24 00:00,172.12,1001.4,1006.2,93.0,1.6,29.6,73.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2044,A,2,2016/8/24 03:00,347.17,1000.8,1005.6,105.0,1.9,32.9,60.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0
2045,A,2,2016/8/24 06:00,510.29,998.8,1003.6,160.0,2.3,34.6,51.0,0.0,6,0,1,0,0,0,0,0,1,0,0,0,1,0
2046,A,2,2016/8/24 09:00,427.46,998.3,1003.1,114.0,2.7,34.2,48.0,0.0,9,0,1,0,0,0,0,0,1,0,0,0,1,0
2047,A,2,2016/8/24 12:00,467.17,999.6,1004.4,88.0,3.0,31.3,56.0,0.0,12,0,1,0,0,0,0,0,1,0,0,0,1,0
2048,A,2,2016/8/24 15:00,547.63,1000.4,1005.2,109.0,3.0,28.6,70.0,0.0,15,0,1,0,0,0,0,0,1,0,0,0,1,0
2049,A,2,2016/8/24 18:00,515.49,999.7,1004.5,48.0,1.5,27.0,76.0,0.0,18,0,1,0,0,0,0,0,1,0,0,0,1,0
2050,A,2,2016/8/24 21:00,406.37,999.7,1004.5,342.0,1.1,26.2,82.0,0.0,21,0,1,0,0,0,0,0,1,0,0,0,1,0
2051,A,2,2016/8/25 00:00,77.23,1000.4,1005.2,86.0,1.1,29.8,66.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2052,A,2,2016/8/25 03:00,401.43,999.7,1004.5,106.0,1.6,33.2,51.0,0.0,3,0,0,1,0,0,0,0,1,0,0,0,1,0
2053,A,2,2016/8/25 06:00,549.63,998.1,1002.9,62.0,4.5,35.2,45.0,0.0,6,0,0,1,0,0,0,0,1,0,0,0,1,0
2054,A,2,2016/8/25 09:00,480.68,997.4,1002.2,100.0,2.7,34.5,42.0,0.0,9,0,0,1,0,0,0,0,1,0,0,0,1,0
2055,A,2,2016/8/25 12:00,570.84,999.2,1004.0,107.0,2.1,31.9,51.0,0.0,12,0,0,1,0,0,0,0,1,0,0,0,1,0
2056,A,2,2016/8/25 15:00,486.83,1000.4,1005.2,61.0,1.3,29.9,75.0,0.0,15,0,0,1,0,0,0,0,1,0,0,0,1,0
2057,A,2,2016/8/25 18:00,483.75,1000.2,1005.0,69.0,1.9,29.5,82.0,0.0,18,0,0,1,0,0,0,0,1,0,0,0,1,0
2058,A,2,2016/8/25 21:00,374.99,1000.7,1005.5,44.0,2.2,28.7,84.0,0.0,21,0,0,1,0,0,0,0,1,0,0,0,1,0
2059,A,2,2016/8/26 00:00,530.66,1002.4,1007.2,59.0,2.6,30.4,74.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2060,A,2,2016/8/26 03:00,412.7,1002.8,1007.6,317.0,0.9,27.8,91.0,14.6,3,0,0,0,1,0,0,0,1,0,0,0,1,0
2061,A,2,2016/8/26 06:00,436.12,1001.2,1006.0,9.0,4.3,34.4,51.0,0.0,6,0,0,0,1,0,0,0,1,0,0,0,1,0
2062,A,2,2016/8/26 09:00,499.02,1001.9,1006.7,359.0,7.3,30.9,65.0,0.0,9,0,0,0,1,0,0,0,1,0,0,0,1,0
2063,A,2,2016/8/26 12:00,472.33,1004.2,1009.0,10.0,6.4,28.2,75.0,0.0,12,0,0,0,1,0,0,0,1,0,0,0,1,0
2064,A,2,2016/8/26 15:00,598.42,1005.4,1010.3,336.0,3.3,26.3,84.0,0.0,15,0,0,0,1,0,0,0,1,0,0,0,1,0
2065,A,2,2016/8/26 18:00,503.56,1005.2,1010.0,357.0,3.0,25.8,77.0,0.0,18,0,0,0,1,0,0,0,1,0,0,0,1,0
2066,A,2,2016/8/26 21:00,567.42,1005.6,1010.5,338.0,2.9,24.7,75.0,0.0,21,0,0,0,1,0,0,0,1,0,0,0,1,0
2067,A,2,2016/8/27 00:00,286.8,1006.6,1011.5,0.0,4.9,24.9,72.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2068,A,2,2016/8/27 03:00,322.91,1005.7,1010.6,348.0,3.8,27.9,56.0,0.0,3,0,0,0,0,1,0,0,1,0,0,0,1,0
2069,A,2,2016/8/27 06:00,514.69,1003.5,1008.4,310.0,4.1,29.3,50.0,0.0,6,0,0,0,0,1,0,0,1,0,0,0,1,0
2070,A,2,2016/8/27 09:00,588.54,1003.5,1008.4,338.0,5.0,29.3,46.0,0.0,9,0,0,0,0,1,0,0,1,0,0,0,1,0
2071,A,2,2016/8/27 12:00,523.39,1004.6,1009.5,354.0,2.1,26.9,53.0,0.0,12,0,0,0,0,1,0,0,1,0,0,0,1,0
2072,A,2,2016/8/27 15:00,524.5,1005.0,1009.9,338.0,2.3,26.0,57.0,0.0,15,0,0,0,0,1,0,0,1,0,0,0,1,0
2073,A,2,2016/8/27 18:00,473.67,1004.5,1009.4,359.0,4.3,24.4,60.0,0.0,18,0,0,0,0,1,0,0,1,0,0,0,1,0
2074,A,2,2016/8/27 21:00,361.26,1005.4,1010.3,317.0,1.7,22.3,66.0,0.0,21,0,0,0,0,1,0,0,1,0,0,0,1,0
2075,A,2,2016/8/28 00:00,133.18,1006.2,1011.1,320.0,3.6,24.2,57.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2076,A,2,2016/8/28 03:00,158.72,1005.7,1010.6,359.0,7.3,28.9,36.0,0.0,3,0,0,0,0,0,1,0,1,0,0,0,1,0
2077,A,2,2016/8/28 06:00,455.68,1003.9,1008.8,4.0,5.9,31.0,29.0,0.0,6,0,0,0,0,0,1,0,1,0,0,0,1,0
2078,A,2,2016/8/28 09:00,770.07,1003.0,1007.9,353.0,4.3,30.5,27.0,0.0,9,0,0,0,0,0,1,0,1,0,0,0,1,0
2079,A,2,2016/8/28 12:00,601.5,1004.1,1009.0,321.0,2.2,26.3,39.0,0.0,12,0,0,0,0,0,1,0,1,0,0,0,1,0
2080,A,2,2016/8/28 15:00,596.84,1004.9,1009.8,324.0,3.0,23.9,55.0,0.0,15,0,0,0,0,0,1,0,1,0,0,0,1,0
2081,A,2,2016/8/28 18:00,423.26,1004.7,1009.6,312.0,2.1,22.8,58.0,0.0,18,0,0,0,0,0,1,0,1,0,0,0,1,0
2082,A,2,2016/8/28 21:00,286.04,1005.1,1010.0,295.0,0.7,20.6,72.0,0.0,21,0,0,0,0,0,1,0,1,0,0,0,1,0
2083,A,2,2016/8/29 00:00,244.96,1006.2,1011.1,172.0,0.5,24.4,59.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2084,A,2,2016/8/29 03:00,350.23,1005.4,1010.3,310.0,1.9,28.6,43.0,0.0,3,0,0,0,0,0,0,1,1,0,0,0,1,0
2085,A,2,2016/8/29 06:00,875.5,1003.4,1008.3,333.0,2.0,30.1,35.0,0.0,6,0,0,0,0,0,0,1,1,0,0,0,1,0
2086,A,2,2016/8/29 09:00,1530.11,1002.5,1007.4,26.0,4.1,30.0,39.0,0.0,9,0,0,0,0,0,0,1,1,0,0,0,1,0
2087,A,2,2016/8/29 12:00,1241.87,1004.1,1009.0,29.0,3.6,27.4,40.0,0.0,12,0,0,0,0,0,0,1,1,0,0,0,1,0
2088,A,2,2016/8/29 15:00,518.78,1004.9,1009.8,319.0,2.3,24.4,57.0,0.0,15,0,0,0,0,0,0,1,1,0,0,0,1,0
2089,A,2,2016/8/29 18:00,932.5,1004.1,1009.0,292.0,1.7,22.5,58.0,0.0,18,0,0,0,0,0,0,1,1,0,0,0,1,0
2090,A,2,2016/8/29 21:00,533.85,1003.8,1008.7,241.0,1.1,20.1,71.0,0.0,21,0,0,0,0,0,0,1,1,0,0,0,1,0
2091,A,2,2016/8/30 00:00,445.84,1004.6,1009.5,209.0,1.8,24.2,60.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2092,A,2,2016/8/30 03:00,257.04,1003.4,1008.3,333.0,2.3,28.3,40.0,0.0,3,1,0,0,0,0,0,0,1,0,0,0,1,0
2093,A,2,2016/8/30 06:00,590.65,1000.8,1005.7,341.0,3.9,30.9,34.0,0.0,6,1,0,0,0,0,0,0,1,0,0,0,1,0
2094,A,2,2016/8/30 09:00,515.34,1000.0,1004.9,335.0,5.3,30.6,32.0,0.0,9,1,0,0,0,0,0,0,1,0,0,0,1,0
2095,A,2,2016/8/30 12:00,514.03,1001.6,1006.5,349.0,0.6,26.0,44.0,0.0,12,1,0,0,0,0,0,0,1,0,0,0,1,0
2096,A,2,2016/8/30 15:00,625.41,1002.2,1007.1,204.0,1.6,23.4,60.0,0.0,15,1,0,0,0,0,0,0,1,0,0,0,1,0
2097,A,2,2016/8/30 18:00,536.1,1000.8,1005.7,215.0,2.9,23.0,60.0,0.0,18,1,0,0,0,0,0,0,1,0,0,0,1,0
2098,A,2,2016/8/30 21:00,320.8,1000.4,1005.3,233.0,0.9,20.8,71.0,0.0,21,1,0,0,0,0,0,0,1,0,0,0,1,0
2099,A,2,2016/8/31 00:00,155.53,1001.1,1006.0,203.0,2.2,24.6,59.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2100,A,2,2016/8/31 03:00,392.61,999.8,1004.7,219.0,4.0,29.2,41.0,0.0,3,0,1,0,0,0,0,0,1,0,0,0,1,0
2101,A,2,2016/8/31 06:00,788.85,997.2,1002.0,219.0,4.3,32.4,31.0,0.0,6,0,1,0,0,0,0,0,1,0,0,0,1,0
2102,A,2,2016/8/31 09:00,727.82,996.1,1001.0,237.0,1.8,32.2,34.0,0.0,9,0,1,0,0,0,0,0,1,0,0,0,1,0
2103,A,2,2016/8/31 12:00,443.34,997.4,1002.3,244.0,2.0,27.9,48.0,0.0,12,0,1,0,0,0,0,0,1,0,0,0,1,0
2104,A,2,2016/8/31 15:00,537.51,998.3,1003.1,274.0,2.4,27.7,49.0,0.0,15,0,1,0,0,0,0,0,1,0,0,0,1,0
2105,A,2,2016/8/31 18:00,592.5,997.8,1002.6,249.0,1.7,25.4,60.0,0.0,18,0,1,0,0,0,0,0,1,0,0,0,1,0
2106,A,2,2016/8/31 21:00,319.12,997.1,1001.9,233.0,1.9,24.2,65.0,0.0,21,0,1,0,0,0,0,0,1,0,0,0,1,0
